uniqueID,clinicalResourceName,serviceType,serviceTypeOtherInfo,address,city,state,zipCode,googleMapsLink,siteOnBusRoute,busRoute,phoneNum1,phoneNumInfo,phoneNum1Verified,phoneNum2,phoneNum2Info,phoneNum2Verified,website,email,otherContactInfo,monday,mondayOpenTime,mondayCloseTime,tuesday,tuesdayOpenTime,tuesdayCloseTime,wednesday,wednesdayOpenTime,wednesdayCloseTime,thursday,thursdayOpenTime,thursdayCloseTime,friday,fridayOpenTime,fridayCloseTime,saturday,saturdayOpenTime,saturdayCloseTime,sunday,sundayOpenTime,sundayCloseTime,otherHoursInfo,servicesProvided,eligibilityCriteriaAll,eligibilityCriteriaUninsured,eligibilityCriteriaIncomeDocumentation,eligibilityCriteriaTennCare,eligibilityCriteriaPrivateInsurance,otherEligibilityCriteriaInfo,feesSlidingScale,feesMinimumPayment,feesOtherInfo,languageEnglish,languageSpanish,languageOther,languageOtherInfo,otherTags,otherNotes,imgURL
125_SecondHarvestFoodBank, Second Harvest Food Bank of Middle Tenessee,Food Resources,,331 Great Circle Road,Nashville,TN,37228,"https://www.google.com/maps/place/331+Great+Circle+Rd,+Nashville,+TN+37228/@36.1990832,-86.7942569,15z/data=!4m2!3m1!1s0x8864676d2fa41f51:0x11530c2181b65194?sa=X&ei=U8cxVKKtELfIsATYzICYAQ&ved=0CB8Q8gEwAA",,,(615) 329-3491,,Yes,,,No,,,Fax #615.329.3988,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Closed,,,Closed,,,,Call our phone number and we will direct you to an Emergency Food Box site near you.,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,Food; Food banks; ,,http://www.unitedwaynashville.org/content/agency_photos/second-harvest.jpg
94_ChildrenSpecialServices,Children Special Services        ,Family Services,,"Lentz Public Health Department, 2500 Charlotte Avenue, Suite 240",Nashville,TN,37209,"https://www.google.com/maps/place/2500+Charlotte+Ave,+Nashville,+TN+37209/data=!4m2!3m1!1s0x886466b7d16f5d09:0x9f383990d1550e91?sa=X&ei=7CWwVLH4N-jIsQTTxICACw&ved=0CB0Q8gEwAA",,,(615) 340-5697,,Yes,(615) 340-8535,Clerical support: Dottie,Yes,,,,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Open,8:00,16:30,Closed,,,Closed,,,,"Critically and chronically ill children, payment assistance and coordination, no mental health covered",Checked,Unchecked,Unchecked,Unchecked,Unchecked,Must be 200% below poverty level; Ages 0-21y,Unchecked,Unchecked,Free,Checked,Checked,Checked,Language line available,payment assistance; medical bills; billing; bill; bills; poverty; poor; uninsured; free; federal; federal services; free service; care coordination; care coordinator,,
15_MadisonFamilyClinicUNHS,Madison Family Clinic (UNHS) ,Medical Care Clinic,,601 Due West Ave,Madison,TN,37115,"https://www.google.com/maps/place/601+Due+W+Ave,+Madison,+TN+37115/@36.2539283,-86.7441001,17z/data=!3m1!4b1!4m2!3m1!1s0x88645d2e8676aabb:0x66fe415051d1f7d",,,(615) 425-3333,,Yes,,,,,,,Open,8:00,22:00,Open,8:00,22:00,Open,8:00,22:00,Open,8:00,22:00,Open,8:00,22:00,Open,8:00,16:00,,,,,"Services: Primary care, physicals, lab, family planning, immunizations, medication assistance",Checked,Checked,Checked,Unchecked,Unchecked,,Checked,Checked,,Checked,Checked,Unchecked,,,,http://www.alignmentnashville.org/images/57t.jpg
116_DavidsonCtyDHSFoodStamps, Davidson Cty DHS Food Stamps   ,Food Resources,,"Dist. 6, Cty. #19  P. O. Box 1135   1000 2nd Avenue North  ",Nashville,TN,37202,"https://www.google.com/maps/place/1000+2nd+Ave+N,+Nashville,+TN+37243/@36.174755,-86.78278,15z/data=!4m2!3m1!1s0x886466ff912a6b23:0xd9a6935546640beb?sa=X&ei=VaI5VK3pGcWwyATH5YKwBg&ved=0CB8Q8gEwAA",,,(615) 532-4000,,Yes,(615) 743-2000,Main Call Center,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Protective Services, Food Stamps, Families First, Medicaid, Child Care Certificates and TennCare",Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
5_DowntownClinicUNHS,Downtown Clinic (UNHS) ,Medical Care Clinic,,526 8th. Avenue S.,Nashville,TN,37203,"https://www.google.com/maps/place/526+8th+Ave+S,+Nashville,+TN+37203/@36.1524274,-86.7790499,15z/data=!4m2!3m1!1s0x88646660fc6d40f9:0xdf97c0a979a0dcb8",,,(615) 620-8647,,Yes,,,,,,(615) 256-0197,Open,8:00,17:00,Open,8:00,17:00,Open,8:00,17:00,Open,8:00,17:00,Open,8:00,17:00,,,,,,,,,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Checked,Unchecked,,Checked,Unchecked,Unchecked,,,,http://www.alignmentnashville.org/images/57t.jpg
47_CayceFamilyClinicUNHS,Cayce Family Clinic (UNHS),Dental Service,,905 Main Street,Nashville,TN,37206,,,,(615) 620-8647,,Yes,,,,,,,Open,7:30,17:00,Open,7:30,17:00,Open,7:30,17:00,Open,7:30,17:00,Open,7:30,17:00,Closed,,,Closed,,,Walk-in emergencies 8-10am & 1-2pm,General dentistry only,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Checked,Checked,Services are free to the homeless,Checked,Checked,Checked,Language line available,dental; dentistry; oral health; oral hygiene; general dentistry; poor; dental; teeth; cleaning;teeth cleaning; uninsured; no insurance;,,
54_SouthsideFamilyClinicUNHS,Southside Family Clinic (UNHS),Dental Service,,107 Charles E. Davis Blvd.,Nashville,TN,37210,"https://www.google.com/maps?f=q&source=s_q&hl=en&geocode&q=107+Charles+E.+Davis+Blvd.+Nashville,+TN&sll=36.136655,-86.788911&sspn=0.012529,0.016329&ie=UTF8&z=16&iwloc=addr",,,(615) 620-8647,UNHS line,Yes,,,,,,,Open,8:00,17:00,Open,8:00,17:00,Open,8:00,17:00,Open,8:00,17:00,Open,8:00,17:00,,,,,,,,"general dentistry, fillings, extractions, exams, xrays, cleanings, dentures",Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Checked,For dental services,Checked,Checked,Checked,Per language line,dental; dental health; uninsured; poor; hygiene; caries; teeth; tooth; ,,
223_UCHSHouseCallsProgram,University Community Health Services House Calls Program                     ,Other,Medically related senior organizations,2410 Franklin Rd    ,Nashville,TN,37204,,,,(615) 630-6500,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
244_WidowtoWidow,Women of Hope          ,Support groups,Support groups,7777 Concord Rd,Brentwood,TN,37027,"https://www.google.com/maps/place/7777+Concord+Rd,+Brentwood,+TN+37027/data=!4m2!3m1!1s0x88647b9f35f1b149:0x6dbdf7d82d4da7b7?sa=X&ei=OY1rVKSYOZX-sASev4DoBA&ved=0CB0Q8gEwAA",,,(615) 850-3176,Church receptionist,Yes,(615) 324-6177,Direct line ,Yes,,,,,,,,,,,,,,,,,,,,,,,,,"Every 4th Saturday, 10am in the parlor of Brentwood Baptist Church","Counseling on grieving process, group support, practical information regarding legal or financial arrangements, prayer, activities",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,"Widowed woman or woman married to partner in high risk job (military, law enforcement, etc.) regardless of race, religion, or age",Unchecked,Unchecked,Free,Checked,Unchecked,Unchecked,,widow; counseling; widowed; support; support group; widow support group,,
79_MorningStarSanctuary, Morning Star Sanctuary          ,Child/Domestic Violence,,Confidential,,,,,,,(615) 860-0188,Business Line,Yes,(615) 860-0003,Crisis Line 24/7,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Office is open 24/7,16-bed shelter for women and children for up to 60 days for victims of immediate and present DV; requires phone intake for screening; weekly domestic violence support group available Tues evenings,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,Free,Checked,Unchecked,Unchecked,,domestic violence; violence; abuse; shelter; ,,
49_EastDentalClinic,East Dental Clinic ,Medical Care Clinic,,1015 East Trinity Lane,Nashville,TN,37216,"https://www.google.com/maps/place/1015+E+Trinity+Ln,+Nashville,+TN+37216/data=!4m2!3m1!1s0x886467e3a3c2e5b9:0xb387bf32a3aa6bd7?sa=X&ei=IviuVOa3E5P_yQSEhICIBA&ved=0CB8Q8gEwAA",,,(615) 862-7916,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"730 430 walkin pregnancy test, head lice ,immunizations for all ages,    appt: family planning/std",,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Eligibility: Ages 3-20 only,Unchecked,Unchecked,Fees: Sliding scale based on household income,Checked,Checked,Unchecked,,,,
36_WoodbinePublicHealthCenter,Woodbine Public Health Center ,Medical Care Clinic,,224 Oriel Ave.,Nashville,TN,37210,"https://www.google.com/maps/place/224+Oriel+Ave,+Nashville,+TN+37210/@36.1224329,-86.7445284,17z/data=!3m1!4b1!4m2!3m1!1s0x886465f9c96a1195:0xff647a1accaa7270",,,(615) 862-7940,,Yes,,,,,,,Open,7:00,16:30,Open,7:00,16:30,Open,7:00,16:30,Open,7:00,19:00,Open,7:00,16:30,Closed,,,Closed,,,,"Services:immunizations, tb tests, head lice checks, family planning, pregnancy testing and referral, nutrition services, food vouchers for expectant mothers and young children",Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Checked,Unchecked,,Checked,Checked,Unchecked,,immunizations; vaccine; tb test; family planning; pregnancy; pregnancy testing; prenatal; prenatal care; pre-natal; pre-natal care; nutrition;food vouchers; vouchers; discount; coupon; lice,,
242_AARPWidowedPersonsService,AARP Widowed Persons Service,Support groups,Support groups," St. Philip's Episcopal Church, 85 Fairway Drive",Nashville,TN,,,,,(615) 883-1305,,Yes,(615) 889-5318,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,The first Sunday of the month at 2:00pm,Support group meets at St. Philip's Episcopal Church in Donelson,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
85_TNDVHotline, TN DV Hotline                  ,Child/Domestic Violence,Hotline,"4721 Trousdale Drive, Suite 121",Nashville,TN,37220,"https://www.google.com/maps/place/4721+Trousdale+Dr+%23121,+Harpeth+Village+Shopping+Center,+Nashville,+TN+37220/@36.0794956,-86.7600493,17z/data=!3m1!4b1!4m2!3m1!1s0x88646572f4e530b7:0x9db196e719e3030c",,,(800) 356-6767,Hotline. Can't give legal advice and medical advice. ,Yes,(615) 383-0994,Can help resources for families. ,Yes,,,,Open,8:00,17:00,,,,,,,,,,,,,,,,,,,24/7 availability,"Information, counseling, and referrals; Help clients find resources; work with Center of Hope, Homesafe, Shelter Inc in Lawrenceburg. something in Scott County. Call if need a shelter. Safety planning; crisis planning; give resources. ",Checked,Unchecked,Unchecked,Unchecked,Unchecked,Anyone for the hotline. ,Unchecked,Unchecked,Free,Checked,Checked,Unchecked,,dv; domestic violence; abuse; child abuse; elder abuse; hotline; counseling; violence; ,,
235_GeneralCancerGildasClub, General Cancer - Gilda's Club             ,Support groups,Support groups,615-329-1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
237_ScarfBankBaptistHospital, Scarf Bank (Baptist Hospital)             ,Support groups,Support groups,615-284-7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
238_LeukemiaLymphomaLeukemiaandLymphomaSocietyORtollfree, Leukemia/Lymphoma -Leukemia and Lymphoma Society        615-331-2980 OR toll free,Support groups,Support groups,1-800-332-2980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
239_DepressionBipolarDepressionandBipolarSupportAlliance, Depression/Bipolar - Depression and Bipolar Support Alliance,Support groups,Support groups,1-800-826-3632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
241_DisabilitiesNashvilleRehabilitationHospital, Disabilities - Nashville Rehabilitation Hospital ,Support groups,Support groups,615-226-4330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
243_GriefShare, Grief Share,Support groups,Support groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
245_HearingLeaguefortheDeafandHardofHearingNashville, Hearing - League for the Deaf and Hard of Hearing Nashville   ,Support groups,Support groups,615-248-8828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
246_HeartBloodAmericanHeartAssociation," Heart/Blood - American Heart Association, Mended Hearts, Inc",Support groups,Support groups,615-833-2761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
248_IncontinenceImpotenceNationalAssociationforContinence, Incontinence/Impotence - National Association for Continence  ,Support groups,Support groups,1-800-252-3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
249_KidneysNationalKidneyFoundationofMiddleTN, Kidneys - National Kidney Foundation of Middle TN        ,Support groups,Support groups,615-383-3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
250_LupusLupusFoundationofAmericaMidSouthChapter, Lupus - Lupus Foundation of America MidSouth Chapter   ,Support groups,Support groups,615-298-2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
252_EpilepsyFoundationofMiddleandWestTN, Epilepsy Foundation of Middle and West TN ,Support groups,Support groups,615-269-7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
253_HeadInjuryAphasiaSupportGroupVanderbiltStallworth, Head Injury Aphasia Support Group - Vanderbilt Stallworth ,Support groups,Support groups,615-936-5050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
254_NationalMultipleSclerosisSocietyMidSouthChpt, National Multiple Sclerosis Society MidSouth Chpt      ,Support groups,Support groups,615-269-9055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
255_MuscularDystrophyAssociation, Muscular Dystrophy Association     ,Support groups,Support groups,615-832-5005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
256_ParkinsonsSupportgroupsatVanderbilt, Parkinson's Support groups at Vanderbilt ,Support groups,Support groups,615-936-5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
257_PolioHeroesofTennessee, Polio Heroes of Tennessee        ,Support groups,Support groups,615-889-3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
262_FranklinRoadWomensHealthCenter, Franklin Road Women's Health Center      ,Medical Care Clinic,Women's Health,615-630-6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
263_HopeClinicforWomen,Hope Clinic for Women                   ,Medical Care Clinic,Women's Health,615-321-0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Unchecked,Unchecked,,Unchecked,Unchecked,Unchecked,,,,
